policy_holder_id,national_id,first_name,last_name,date_of_birth,gender,email,phone_number,address_line1,address_line2,city,state,country,marital_status,occupation,monthly_income,annual_income,credit_rating,credit_score,years_with_company,has_driving_license,has_defensive_license,is_medical_license_valid,is_active
ZW-PH-8737723893,59-104617J39,Ropafadzo,Biti,2003-10-13,F,ropafadzo.biti6@gmail.com,+263780766355,15285 Roberto Light,,Ruwa,HARARE,Zimbabwe,SINGLE,EMPLOYED,1088.56,13062.72,FAIR,610,0,True,False,True,True
ZW-PH-7719349699,75-470211O42,Rutendo,Mudzingwa,2000-12-28,F,rutendo.mudzingwa711@mail.com,+263785303178,1538 Kelly Orchard,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,1820.41,21844.92,FAIR,610,2,True,False,True,True
ZW-PH-9303702867,94-833342V94,Christine,Mazibuko,1993-03-12,F,christine.mazibuko318@outlook.com,+263738825964,3096 Sandra Row Apt. 797,Apt. 509,Chimanimani,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,2191.27,26295.24,GOOD,680,1,True,True,True,True
ZW-PH-8481218271,91-019943N20,Tatenda,Banda,1994-06-03,M,tatenda.banda727@gmail.com,+263716899213,4510 Zamora Ferry Suite 501,Suite 731,Binga,MATABELELAND_NORTH,Zimbabwe,MARRIED,EMPLOYED,1745.84,20950.08,GOOD,650,5,True,False,True,True
ZW-PH-7221904853,68-100920Q89,Daniel,Nkomo,1977-11-24,M,daniel.nkomo866@gmail.com,+263780762943,1702 Perez Locks,,Norton,HARARE,Zimbabwe,DIVORCED,SELF_EMPLOYED,4721.75,56661.00,GOOD,700,0,True,False,True,True
ZW-PH-2342736662,84-566556K43,Zanele,Mutasa,1945-06-13,F,zanele.mutasa655@outlook.com,+263715720166,5628 Rodriguez Mill Suite 225,,Norton,HARARE,Zimbabwe,SINGLE,RETIRED,565.49,6785.88,FAIR,590,5,True,False,True,True
ZW-PH-3910273532,50-720913M56,Andrew,Mutamangira,1985-02-13,M,andrew.mutamangira614@gmail.com,+263786735379,53134 Dennis Manor Suite 023,Suite 416,Epworth,HARARE,Zimbabwe,DIVORCED,EMPLOYED,755.27,9063.24,GOOD,650,10,True,False,True,True
ZW-PH-8120341068,97-468099X63,David,Zhou,2002-03-14,M,david.zhou798@yahoo.com,+263770198456,725 Shaw Streets Suite 211,,Chinhoyi,MASHONALAND_WEST,Zimbabwe,SINGLE,SELF_EMPLOYED,320.88,3850.56,FAIR,610,8,True,False,True,True
ZW-PH-3969197286,70-624291J70,Grace,Mudzingwa,1978-05-12,F,grace.mudzingwa147@outlook.com,+263781424164,25803 Erika Junctions,Suite 906,Rusape,MANICALAND,Zimbabwe,SINGLE,UNEMPLOYED,4.6,55.2,FAIR,590,3,True,False,True,True
ZW-PH-7084598878,59-270970S12,Zanele,Gwaze,1976-06-28,F,zanele.gwaze969@outlook.com,+263711806003,4716 Christina Stream Apt. 341,,Ruwa,MASHONALAND_EAST,Zimbabwe,DIVORCED,SELF_EMPLOYED,1235.13,14821.56,GOOD,650,3,True,False,True,True
ZW-PH-0954360452,63-582053O92,Joseph,Mapfumo,2005-07-17,M,joseph.mapfumo529@gmail.com,+263771918713,363 Mccarthy Valleys Apt. 892,,Beitbridge,MATABELELAND_SOUTH,Zimbabwe,SINGLE,STUDENT,74.78,897.36,FAIR,550,3,True,False,True,True
ZW-PH-5685753819,86-218308A09,Lungile,Chiduku,1967-12-17,M,lungile.chiduku798@gmail.com,+263783958951,231 Richard Harbor,,Epworth,HARARE,Zimbabwe,WIDOWED,EMPLOYED,1902.99,22835.88,GOOD,680,1,True,True,True,True
ZW-PH-7022116240,97-073480V62,Mandla,Mooney,1976-11-05,M,mandla.mooney346@outlook.com,+263770597699,0931 Omar Pine,,Kwekwe,MIDLANDS,Zimbabwe,MARRIED,EMPLOYED,1053.53,12642.36,GOOD,680,8,True,True,True,True
ZW-PH-7289610418,52-483846E25,David,Takaendesa,1995-04-17,M,david.takaendesa344@gmail.com,+263732373798,335 Mendoza Pass Suite 041,,Victoria Falls,MATABELELAND_NORTH,Zimbabwe,MARRIED,SELF_EMPLOYED,2966.44,35597.28,GOOD,700,14,True,False,True,True
ZW-PH-8363490707,97-233797X50,Patricia,Matanga,2006-12-30,F,patricia.matanga998@gmail.com,+263732903093,4563 Jacobson Falls Apt. 005,,Makuti,MASHONALAND_WEST,Zimbabwe,SINGLE,STUDENT,292.59,3511.08,FAIR,550,4,True,False,True,True
ZW-PH-9833095683,54-872432B08,Tinashe,Ncube,1993-12-21,M,tinashe.ncube750@outlook.com,+263710723637,7491 Lopez Overpass,,Ruwa,HARARE,Zimbabwe,MARRIED,EMPLOYED,2208.19,26498.28,GOOD,650,5,True,False,True,True
ZW-PH-8896888109,72-160633A31,Mandla,Chiduku,2005-05-07,M,mandla.chiduku973@mail.com,+263714887266,4110 Mark Streets Suite 989,,Bulawayo,BULAWAYO,Zimbabwe,SINGLE,STUDENT,99.42,1193.04,FAIR,550,5,True,False,True,True
ZW-PH-4781573572,73-766723V51,Nkululeko,Magura,1978-04-06,M,nkululeko.magura786@outlook.com,+263718878627,43961 David Summit Apt. 093,,Kariba,MASHONALAND_WEST,Zimbabwe,MARRIED,EMPLOYED,1064.23,12770.76,GOOD,650,2,True,False,True,True
ZW-PH-1051154484,85-784097P36,Sandra,Moyo,1965-12-01,F,sandra.moyo360@yahoo.com,+263734259402,711 Turner Mountains,,Chimanimani,MANICALAND,Zimbabwe,MARRIED,SELF_EMPLOYED,4340.08,52080.96,GOOD,700,7,True,False,True,True
ZW-PH-0324999234,77-849074O31,Brian,Mpofu,2000-06-26,M,brian.mpofu497@mail.com,+263788477768,202 Robert Station,,Bulawayo,BULAWAYO,Zimbabwe,SINGLE,EMPLOYED,1075.26,12903.12,FAIR,610,4,True,False,True,True
ZW-PH-2321790532,89-838136P29,James,Phiri,2006-05-07,M,james.phiri216@mail.com,+263783776387,557 Rhonda Cliff Suite 688,,Plumtree,MATABELELAND_SOUTH,Zimbabwe,SINGLE,STUDENT,110.56,1326.72,FAIR,550,8,True,False,True,True
ZW-PH-9689130488,87-988764M04,Zanele,Gibbs,1999-08-03,F,zanele.gibbs657@yahoo.com,+263738571463,424 Stephanie Circle,,Ruwa,HARARE,Zimbabwe,MARRIED,SELF_EMPLOYED,843.12,10117.44,GOOD,650,4,True,False,True,True
ZW-PH-2837027219,71-084163D30,Mary,Gumede,1974-12-26,F,mary.gumede202@gmail.com,+263736545240,678 Gabriel Terrace,,Makuti,MASHONALAND_WEST,Zimbabwe,SINGLE,EMPLOYED,1166.17,13994.04,GOOD,650,2,True,False,True,True
ZW-PH-6344515985,76-900114T92,Lindiwe,Khumalo,2008-03-12,F,lindiwe.khumalo377@gmail.com,+263785001885,669 Clark Alley Apt. 939,,Chimanimani,MANICALAND,Zimbabwe,SINGLE,STUDENT,201.82,2421.84,FAIR,550,0,True,False,True,True
ZW-PH-4354752565,78-417958M10,Thandi,Ngwenya,1988-10-17,F,thandi.ngwenya708@yahoo.com,+263783146286,788 Turner Forges,,Chitungwiza,HARARE,Zimbabwe,SINGLE,SELF_EMPLOYED,1320.41,15844.92,GOOD,650,6,True,False,True,True
ZW-PH-0582649135,60-589317D74,Lungile,Nkala,1997-08-14,M,lungile.nkala581@gmail.com,+263716000084,481 Jeffrey Place Apt. 402,,Makuti,MASHONALAND_WEST,Zimbabwe,MARRIED,EMPLOYED,2013.44,24161.28,GOOD,650,0,True,False,True,True
ZW-PH-1199844258,78-890200W79,Tendai,Mhlanga,2002-07-05,M,tendai.mhlanga7@yahoo.com,+263732194404,40338 Aaron Key Suite 518,,Ruwa,MASHONALAND_EAST,Zimbabwe,SINGLE,EMPLOYED,345.13,4141.56,FAIR,610,3,True,False,True,True
ZW-PH-8707930320,50-423264M09,Brian,Marowa,1997-10-01,M,brian.marowa66@gmail.com,+263788923788,269 Nguyen Centers Apt. 534,,Masvingo,MASVINGO,Zimbabwe,SINGLE,SELF_EMPLOYED,4900.54,58806.48,GOOD,700,16,True,False,True,True
ZW-PH-1748871711,76-039831P38,Zanele,Chikwanha,1982-07-01,F,zanele.chikwanha776@mail.com,+263771420527,0891 Bautista Glens,,Beitbridge,MATABELELAND_SOUTH,Zimbabwe,DIVORCED,SELF_EMPLOYED,3558.5,42702.0,GOOD,700,20,True,False,True,True
ZW-PH-3031454715,97-583022J92,Thabo,Phiri,2007-03-21,M,thabo.phiri717@gmail.com,+263776977465,3543 Moore Fort,Suite 527,Kariba,MASHONALAND_WEST,Zimbabwe,SINGLE,STUDENT,201.35,2416.20,FAIR,550,4,True,False,True,True
ZW-PH-7408471780,78-605923P19,Rutendo,Chikwanha,2003-10-01,F,rutendo.chikwanha30@gmail.com,+263733763140,2722 Ashley Stream,,Victoria Falls,MATABELELAND_NORTH,Zimbabwe,SINGLE,SELF_EMPLOYED,714.53,8574.36,FAIR,610,18,True,False,True,True
ZW-PH-6861605886,61-525129S71,Yeukai,Marowa,1984-09-12,F,yeukai.marowa804@outlook.com,+263774134248,404 Nicole Viaduct,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,1184.16,14209.92,GOOD,650,3,True,False,True,True
ZW-PH-4307158953,72-467881B73,Andrew,Matanga,1997-11-06,M,andrew.matanga401@gmail.com,+263774233381,931 Charles Gardens Suite 618,Apt. 091,Chitungwiza,HARARE,Zimbabwe,MARRIED,SELF_EMPLOYED,445.02,5340.24,GOOD,680,4,True,True,True,True
ZW-PH-3559927859,51-326598U84,Panashe,Phiri,1945-11-02,M,panashe.phiri448@gmail.com,+263718528879,0100 John Corner Suite 290,,Ruwa,HARARE,Zimbabwe,MARRIED,RETIRED,183.89,2206.68,FAIR,620,1,True,True,True,True
ZW-PH-9090978169,73-602896K78,Richard,Chimombe,1966-10-08,M,richard.chimombe117@outlook.com,+263712045084,85132 Malone Mills,,Gokwe,MIDLANDS,Zimbabwe,SINGLE,EMPLOYED,1801.52,21618.24,GOOD,650,1,False,False,True,True
ZW-PH-7196686007,72-313150L81,Thandi,Mhuru,1959-05-10,F,thandi.mhuru14@outlook.com,+263781404569,5723 Amy Grove,,Bindura,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,RETIRED,301.37,3616.44,FAIR,590,7,True,False,True,True
ZW-PH-0931841882,63-814673S85,Joseph,Burton,1956-05-09,M,joseph.burton618@yahoo.com,+263732460961,01841 Thomas Fork,,Gwanda,MATABELELAND_SOUTH,Zimbabwe,MARRIED,RETIRED,110.03,1320.36,FAIR,590,2,True,False,True,True
ZW-PH-4544297101,94-169965Z29,Thabo,Chimombe,1956-04-05,M,thabo.chimombe547@gmail.com,+263713759932,66254 Sandra Spur,,Macheke,MASHONALAND_EAST,Zimbabwe,MARRIED,EMPLOYED,1095.55,13146.60,GOOD,650,18,True,False,True,True
ZW-PH-4029105592,66-072899N54,David,Shumba,1960-01-08,M,david.shumba208@mail.com,+263736374454,172 Jeffrey Haven Suite 195,Apt. 510,Bindura,MASHONALAND_CENTRAL,Zimbabwe,SINGLE,RETIRED,82.93,995.16,FAIR,620,5,True,True,True,False
ZW-PH-7658153835,50-568698M49,Michelle,Chihuri,1970-08-03,F,michelle.chihuri875@mail.com,+263775685503,68592 Hernandez Shores,,Mutare,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,315.86,3790.32,GOOD,650,14,True,False,True,True
ZW-PH-7594710009,52-552769L82,Peter,Ndlovu,1979-07-04,M,peter.ndlovu922@mail.com,+263735089851,451 Hendricks Shore Suite 410,,Gweru,MIDLANDS,Zimbabwe,SINGLE,EMPLOYED,431.98,5183.76,GOOD,650,3,True,False,False,True
ZW-PH-9490647219,96-582596K78,Memory,Nkala,2004-11-16,F,memory.nkala806@outlook.com,+263731485428,252 Griffin Underpass,,Hwange,MATABELELAND_NORTH,Zimbabwe,MARRIED,STUDENT,181.75,2181.00,FAIR,550,5,True,False,True,True
ZW-PH-6831963254,72-664158O57,Rutendo,Floyd,1977-07-05,F,rutendo.floyd524@mail.com,+263732014291,19642 Marcus Crossroad Apt. 655,,Gweru,MIDLANDS,Zimbabwe,MARRIED,UNEMPLOYED,12.6,151.2,FAIR,620,0,True,True,True,True
ZW-PH-0332553497,78-795659T12,Takudzwa,Snyder,1999-09-27,M,takudzwa.snyder89@mail.com,+263731384545,695 Leah Shoal Apt. 668,,Victoria Falls,MATABELELAND_NORTH,Zimbabwe,MARRIED,EMPLOYED,1196.95,14363.40,GOOD,650,0,True,False,True,True
ZW-PH-4687861893,77-060900D43,Elizabeth,Gumbo,1985-05-01,F,elizabeth.gumbo875@outlook.com,+263783992045,878 Patrick Prairie Suite 893,,Ruwa,HARARE,Zimbabwe,MARRIED,EMPLOYED,1878.41,22540.92,GOOD,650,9,True,False,True,True
ZW-PH-3536396903,90-567014G62,Chiedza,Chiduku,1977-01-24,F,chiedza.chiduku252@outlook.com,+263773941999,50305 Rosario Creek,,Bindura,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,EMPLOYED,1112.72,13352.64,GOOD,650,0,True,False,True,True
ZW-PH-8092292919,96-436595X12,Tsitsi,Mushonga,2002-10-01,F,tsitsi.mushonga51@yahoo.com,+263716817579,5247 Mary Plaza,,Binga,MATABELELAND_NORTH,Zimbabwe,SINGLE,EMPLOYED,1812.57,21750.84,FAIR,610,12,True,False,True,True
ZW-PH-0552155232,80-916779P18,Sandra,Chikwanha,1963-12-02,F,sandra.chikwanha23@gmail.com,+263776250486,33021 Nicholas Burg Suite 501,,Epworth,HARARE,Zimbabwe,MARRIED,EMPLOYED,1185.75,14229.00,GOOD,650,1,True,False,True,True
ZW-PH-7460756234,86-078726L83,Patricia,Nkomo,1978-04-10,F,patricia.nkomo527@gmail.com,+263716922208,9202 Thomas Gardens,,Plumtree,MATABELELAND_SOUTH,Zimbabwe,WIDOWED,SELF_EMPLOYED,1022.68,12272.16,GOOD,680,2,True,True,True,True
ZW-PH-4161497882,69-606027R52,Rudo,Zungu,1960-09-10,F,rudo.zungu654@gmail.com,+263736443003,96227 Kaitlin Square,,Chipinge,MANICALAND,Zimbabwe,MARRIED,SELF_EMPLOYED,4188.82,50265.84,GOOD,700,7,True,False,True,True
ZW-PH-9811870491,83-461915N81,Khulekani,Rush,1969-08-12,M,khulekani.rush464@outlook.com,+263718321656,5704 Eric Row Apt. 928,,Mount Darwin,MASHONALAND_CENTRAL,Zimbabwe,SINGLE,SELF_EMPLOYED,344.45,4133.40,GOOD,650,5,True,False,True,True
ZW-PH-4467385984,86-927224M86,Lungile,Marowa,1953-08-06,M,lungile.marowa176@gmail.com,+263737836188,66784 Fletcher Manors,,Bulawayo,BULAWAYO,Zimbabwe,DIVORCED,SELF_EMPLOYED,4795.05,57540.60,GOOD,700,17,True,False,True,True
ZW-PH-6724803673,88-274581P28,Panashe,Huynh,1975-06-07,M,panashe.huynh168@outlook.com,+263737196410,86236 Jeffery Ferry Apt. 775,,Shamva,MASHONALAND_CENTRAL,Zimbabwe,SINGLE,EMPLOYED,1170.15,14041.80,GOOD,650,1,True,False,True,True
ZW-PH-5361016410,62-505987O90,Sandra,Ndlovu,1962-07-24,F,sandra.ndlovu918@gmail.com,+263784964360,2056 Joseph Cove Apt. 595,,Triangle,MASVINGO,Zimbabwe,MARRIED,EMPLOYED,2428.87,29146.44,GOOD,650,2,True,False,True,True
ZW-PH-6437343077,65-200933O33,Nobuhle,Mlilo,1981-03-26,F,nobuhle.mlilo603@yahoo.com,+263784679341,42811 Carla Throughway,,Epworth,HARARE,Zimbabwe,MARRIED,SELF_EMPLOYED,3681.76,44181.12,GOOD,700,6,True,False,True,True
ZW-PH-0184162843,79-280282R59,Sharon,Nkala,1964-02-03,F,sharon.nkala889@outlook.com,+263716812983,83034 Tiffany Port Apt. 970,,Marondera,MASHONALAND_EAST,Zimbabwe,SINGLE,SELF_EMPLOYED,3236.87,38842.44,GOOD,700,16,True,False,True,True
ZW-PH-7469754199,74-652401T85,Elizabeth,Biti,1953-05-28,F,elizabeth.biti263@yahoo.com,+263715753485,1405 Benjamin Parkway,,Plumtree,MATABELELAND_SOUTH,Zimbabwe,MARRIED,RETIRED,565.81,6789.72,FAIR,590,3,True,False,True,True
ZW-PH-2070266763,74-416034X50,Brian,Dube,1962-09-26,M,brian.dube657@gmail.com,+263715912836,6521 Russell Streets,,Kwekwe,MIDLANDS,Zimbabwe,SINGLE,EMPLOYED,1322.69,15872.28,GOOD,650,8,True,False,True,True
ZW-PH-9175068466,51-240435B76,Tsitsi,Gordon,1958-01-16,F,tsitsi.gordon638@gmail.com,+263713622158,96790 Martin Springs,,Gwanda,MATABELELAND_SOUTH,Zimbabwe,SINGLE,RETIRED,520.1,6241.2,FAIR,590,1,True,False,True,True
ZW-PH-0000780354,76-845077L52,Nobuhle,Mpofu,1950-06-19,F,nobuhle.mpofu7@outlook.com,+263712646934,13322 West Curve Suite 459,,Mutare,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,420.84,5050.08,GOOD,650,4,True,False,True,True
ZW-PH-1677262705,88-501842T89,Nobuhle,Magura,1991-06-06,F,nobuhle.magura519@mail.com,+263739470336,63399 Susan Port Suite 102,,Marondera,MASHONALAND_EAST,Zimbabwe,DIVORCED,EMPLOYED,1556.53,18678.36,GOOD,650,1,True,False,True,True
ZW-PH-9101204267,63-407624F81,Rutendo,Chihuri,1959-03-20,F,rutendo.chihuri334@mail.com,+263771260237,171 Edwards Hill Apt. 149,,Kwekwe,MIDLANDS,Zimbabwe,MARRIED,RETIRED,781.33,9375.96,FAIR,590,19,True,False,True,False
ZW-PH-4480386407,96-704763Q97,Patricia,Khumalo,1950-12-14,F,patricia.khumalo996@gmail.com,+263730031647,1127 Andersen Glens Suite 219,,Rusape,MANICALAND,Zimbabwe,SINGLE,EMPLOYED,1444.42,17333.04,GOOD,650,3,True,False,True,True
ZW-PH-6316738313,87-500893Q19,Siphiwe,Freeman,1977-11-14,F,siphiwe.freeman464@outlook.com,+263717767983,6692 Richardson Vista Suite 516,,Mount Darwin,MASHONALAND_CENTRAL,Zimbabwe,DIVORCED,SELF_EMPLOYED,2792.38,33508.56,GOOD,700,0,True,False,True,True
ZW-PH-1593315771,83-006907S56,Munyaradzi,Matanga,1957-12-18,M,munyaradzi.matanga391@gmail.com,+263783038176,0903 Eric Cove Suite 629,,Bulawayo,BULAWAYO,Zimbabwe,DIVORCED,EMPLOYED,1756.2,21074.4,GOOD,680,6,True,True,True,True
ZW-PH-4295535527,58-215668V95,Nkululeko,Phiri,1969-11-18,M,nkululeko.phiri721@yahoo.com,+263737508427,36715 Mcdonald Place Suite 112,,Masvingo,MASVINGO,Zimbabwe,MARRIED,SELF_EMPLOYED,2163.56,25962.72,GOOD,650,2,True,False,True,True
ZW-PH-8844576219,93-903522Y54,Takudzwa,Moyo,1980-05-06,M,takudzwa.moyo68@gmail.com,+263733757155,6365 Logan Rapids,,Gwanda,MATABELELAND_SOUTH,Zimbabwe,MARRIED,EMPLOYED,1158.36,13900.32,GOOD,650,16,True,False,True,True
ZW-PH-3009846132,81-855856F02,Chiedza,Mutasa,1999-05-14,F,chiedza.mutasa589@gmail.com,+263781381355,71470 Stacy Drive Apt. 590,Suite 056,Kwekwe,MIDLANDS,Zimbabwe,SINGLE,EMPLOYED,1325.44,15905.28,GOOD,650,0,True,False,True,True
ZW-PH-7868322097,50-092607M04,Tinashe,Ncube,1994-05-27,M,tinashe.ncube445@gmail.com,+263778162079,03064 Reid Corner Apt. 146,,Beitbridge,MATABELELAND_SOUTH,Zimbabwe,MARRIED,EMPLOYED,268.77,3225.24,GOOD,650,0,True,False,True,True
ZW-PH-7299322135,51-540859Z19,Tanaka,Biti,1984-03-03,M,tanaka.biti228@gmail.com,+263733625642,7683 White Center,,Kwekwe,MIDLANDS,Zimbabwe,MARRIED,EMPLOYED,2257.04,27084.48,GOOD,650,0,True,False,True,False
ZW-PH-3365640587,86-269837X72,Mary,Chikwanha,1983-08-28,F,mary.chikwanha98@gmail.com,+263786057902,5423 Mcmahon Orchard,,Chitungwiza,HARARE,Zimbabwe,MARRIED,EMPLOYED,913.18,10958.16,GOOD,650,2,True,False,True,True
ZW-PH-0273232277,93-659976L48,James,Alvarez,1971-02-14,M,james.alvarez912@gmail.com,+263737110899,659 Morrow Points,,Rusape,MANICALAND,Zimbabwe,MARRIED,UNEMPLOYED,23.66,283.92,FAIR,620,11,True,True,True,True
ZW-PH-5136176411,90-604531K49,Joseph,Macheka,1979-12-05,M,joseph.macheka580@gmail.com,+263778652607,99255 Edward Mount,,Chitungwiza,HARARE,Zimbabwe,MARRIED,EMPLOYED,882.16,10585.92,GOOD,650,17,True,False,True,True
ZW-PH-2764617985,61-959394I60,Rudo,Zhou,1998-02-01,F,rudo.zhou629@yahoo.com,+263779407211,5164 Vanessa Village,,Shamva,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,EMPLOYED,2288.55,27462.60,GOOD,650,6,True,False,True,True
ZW-PH-4056712616,85-833023X66,Tariro,Khumalo,1957-04-09,F,tariro.khumalo527@yahoo.com,+263782995140,791 Jeffery Field,,Chiredzi,MASVINGO,Zimbabwe,DIVORCED,SELF_EMPLOYED,1531.72,18380.64,GOOD,650,3,True,False,True,True
ZW-PH-8100414692,71-194875Z05,Rumbidzai,Biti,1974-03-05,F,rumbidzai.biti596@gmail.com,+263780764416,829 Robinson Fords Apt. 905,Suite 044,Gwanda,MATABELELAND_SOUTH,Zimbabwe,DIVORCED,EMPLOYED,2165.09,25981.08,GOOD,650,1,True,False,True,True
ZW-PH-6047699263,73-443965F72,Sandra,Zhou,1948-03-14,F,sandra.zhou585@gmail.com,+263732994066,776 Bell Village,,Macheke,MASHONALAND_EAST,Zimbabwe,DIVORCED,RETIRED,407.31,4887.72,FAIR,590,1,True,False,True,True
ZW-PH-1454072380,80-712842I72,Andrew,Biti,1975-09-21,M,andrew.biti733@mail.com,+263775095221,512 Patterson Fall Apt. 866,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,SELF_EMPLOYED,566.37,6796.44,GOOD,650,8,True,False,True,True
ZW-PH-3459872060,91-035542U70,Faith,Nyathi,1985-11-25,F,faith.nyathi415@gmail.com,+263782115359,649 Wanda Valley Apt. 109,Suite 179,Gweru,MIDLANDS,Zimbabwe,SINGLE,SELF_EMPLOYED,1719.57,20634.84,GOOD,650,3,True,False,True,True
ZW-PH-5644214595,63-742210C19,Michelle,Ho,1963-02-04,F,michelle.ho284@yahoo.com,+263775270360,789 Elizabeth Walk,,Hwange,MATABELELAND_NORTH,Zimbabwe,MARRIED,SELF_EMPLOYED,2246.32,26955.84,GOOD,650,14,True,False,True,True
ZW-PH-6250620405,65-012446H50,Elizabeth,Mapfumo,1976-05-14,F,elizabeth.mapfumo936@mail.com,+263737405394,37861 Melissa Crossing Suite 766,,Binga,MATABELELAND_NORTH,Zimbabwe,DIVORCED,EMPLOYED,372.94,4475.28,GOOD,650,2,True,False,True,True
ZW-PH-9835053007,83-043527S51,Tinotenda,Mhuru,1950-06-22,M,tinotenda.mhuru237@yahoo.com,+263770135063,3844 Parker Underpass,,Mount Darwin,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,SELF_EMPLOYED,4978.37,59740.44,GOOD,700,7,True,False,True,True
ZW-PH-5803404569,78-594098E74,Tatenda,Chikwava,1952-02-20,M,tatenda.chikwava418@yahoo.com,+263730476630,306 Alexis Drives Suite 895,,Rusape,MANICALAND,Zimbabwe,SINGLE,RETIRED,625.24,7502.88,FAIR,590,2,True,False,True,True
ZW-PH-1203840145,73-562320V95,James,Rusere,1954-11-02,M,james.rusere289@gmail.com,+263774389169,96386 Christina Lock Apt. 962,,Mount Darwin,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,RETIRED,699.66,8395.92,FAIR,590,3,True,False,True,True
ZW-PH-4756201314,51-340168A53,Andrew,Ayers,2002-04-28,M,andrew.ayers888@gmail.com,+263788048659,265 Samuel Courts Apt. 819,,Binga,MATABELELAND_NORTH,Zimbabwe,DIVORCED,EMPLOYED,1145.38,13744.56,FAIR,610,9,True,False,True,True
ZW-PH-3944812367,92-703089P27,Tsitsi,Mueller,1951-10-18,F,tsitsi.mueller676@gmail.com,+263781500431,253 Christopher Mews Apt. 920,,Norton,HARARE,Zimbabwe,MARRIED,RETIRED,309.93,3719.16,FAIR,590,4,True,False,True,True
ZW-PH-5220423431,51-325166S95,Thomas,Banda,1968-09-18,M,thomas.banda530@outlook.com,+263737579814,602 Walters Tunnel,,Chipinge,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,2021.8,24261.6,GOOD,650,1,True,False,True,True
ZW-PH-4451663900,55-728386T00,Tapiwa,Zungu,1953-02-16,M,tapiwa.zungu964@yahoo.com,+263773387490,33438 Jessica Valley Suite 404,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,1596.85,19162.20,GOOD,650,1,True,False,True,True
ZW-PH-8459234758,55-543498A83,Patricia,Miller,1984-07-11,F,patricia.miller387@yahoo.com,+263786956692,091 Stephen Ranch,,Gokwe,MIDLANDS,Zimbabwe,MARRIED,EMPLOYED,1909.78,22917.36,GOOD,680,2,True,True,True,True
ZW-PH-0306693041,89-022410E32,Mandla,Rusere,1981-01-06,M,mandla.rusere927@outlook.com,+263774403465,24421 Troy Lake,,Beitbridge,MATABELELAND_SOUTH,Zimbabwe,MARRIED,EMPLOYED,2394.47,28733.64,GOOD,650,0,True,False,True,True
ZW-PH-5144750977,51-156286K39,Michael,Shumba,1969-05-20,M,michael.shumba69@mail.com,+263736363274,1706 Tommy Road,,Shamva,MASHONALAND_CENTRAL,Zimbabwe,SINGLE,UNEMPLOYED,27.99,335.88,FAIR,590,0,True,False,True,True
ZW-PH-5225597583,81-472298I96,Tawanda,Chiduku,1960-10-12,M,tawanda.chiduku885@yahoo.com,+263781141968,66572 Kent Fall,Apt. 155,Triangle,MASVINGO,Zimbabwe,SINGLE,SELF_EMPLOYED,3132.61,37591.32,GOOD,730,2,True,True,True,True
ZW-PH-2239690523,69-029963W28,Thandi,Tshuma,1980-06-22,F,thandi.tshuma824@yahoo.com,+263734486149,980 Aimee Glens Apt. 390,,Marondera,MASHONALAND_EAST,Zimbabwe,MARRIED,EMPLOYED,2332.99,27995.88,GOOD,650,7,True,False,True,True
ZW-PH-6430897675,92-148264W83,Sarah,Khumalo,1971-11-02,F,sarah.khumalo466@mail.com,+263737160757,823 Wilson Forge,,Bindura,MASHONALAND_CENTRAL,Zimbabwe,SINGLE,EMPLOYED,350.26,4203.12,GOOD,650,5,True,False,True,True
ZW-PH-3881276327,91-065829Q27,Tinotenda,Moyo,1951-06-19,M,tinotenda.moyo19@outlook.com,+263788277420,2312 Hill Flats,,Makuti,MASHONALAND_WEST,Zimbabwe,MARRIED,RETIRED,533.3,6399.6,FAIR,590,3,False,False,True,True
ZW-PH-9952831007,57-323952Y10,Siyabonga,Chipunza,2002-03-11,M,siyabonga.chipunza957@outlook.com,+263782051971,8477 Hunt Locks,,Chitungwiza,HARARE,Zimbabwe,SINGLE,SELF_EMPLOYED,1841.57,22098.84,FAIR,610,2,True,False,True,True
ZW-PH-4497586547,82-343395H88,James,Nielsen,1969-02-15,M,james.nielsen781@outlook.com,+263776720605,34619 Martin Ford Suite 676,,Chinhoyi,MASHONALAND_WEST,Zimbabwe,DIVORCED,EMPLOYED,2255.29,27063.48,GOOD,650,2,True,False,True,True
ZW-PH-3750148612,94-787346V76,Mary,Moyo,1954-04-05,F,mary.moyo843@mail.com,+263718949853,9196 Gonzalez Knoll Suite 172,,Makuti,MASHONALAND_WEST,Zimbabwe,MARRIED,RETIRED,665.81,7989.72,FAIR,590,3,True,False,True,True
